dataset,biastype,method,rep,estbias,r,rmsd,resvar,parameter
vertrho,bias,FUBAR1,10,0.075521567444125,0.630531409459586,0.27559758294056,0.0712545770674339,dN
vertrho,bias,FUBAR1,11,0.121943881444125,0.580964254822506,0.280548189980155,0.0614654343459611,dN
vertrho,bias,FUBAR1,12,0.117482269444125,0.664107301524635,0.289384265473169,0.0713684640292791,dN
vertrho,bias,FUBAR1,13,0.135660261444125,0.606735307879028,0.3855728208385,0.131392510974992,dN
vertrho,bias,FUBAR1,14,0.100491941444125,0.493217494013874,0.279171149881463,0.0593263017980069,dN
vertrho,bias,FUBAR1,15,0.101331691444125,0.614480143865278,0.317212125128086,0.092198245544803,dN
vertrho,bias,FUBAR1,16,0.118690377444125,0.643637037961113,0.269044809857453,0.0582954996734883,dN
vertrho,bias,FUBAR1,17,0.131924331444125,0.586962925376166,0.307928729224302,0.0777402850583542,dN
vertrho,bias,FUBAR1,18,0.090883651444125,0.541425420061407,0.319896127653392,0.0944175503890626,dN
vertrho,bias,FUBAR1,19,0.147181481444125,0.675614027892627,0.304495383613385,0.0724234708084924,dN
vertrho,bias,FUBAR1,20,0.120318291444125,0.598630341796219,0.322894106255781,0.0914833010976571,dN
vertrho,bias,FUBAR1,21,0.113788411444125,0.606181163787112,0.326988021373528,0.0958887474324265,dN
vertrho,bias,FUBAR1,22,0.112644758444125,0.684606218395889,0.283053067385212,0.0687314422273491,dN
vertrho,bias,FUBAR1,23,0.155839581444125,0.564174793909572,0.353015472443668,0.102007572628347,dN
vertrho,bias,FUBAR1,24,0.133713141444125,0.57336252613413,0.287219806296003,0.0619084286369354,dN
vertrho,bias,FUBAR1,25,0.119510481444125,0.548065083272571,0.312413509915353,0.0825923808482646,dN
vertrho,bias,FUBAR1,26,0.095931081444125,0.565542258728375,0.280532058370901,0.0673615553885993,dN
vertrho,bias,FUBAR1,27,0.083144771444125,0.605918846928368,0.273167765164167,0.0675156342321768,dN
vertrho,bias,FUBAR1,28,0.100918631444125,0.5565452641433,0.336410685012099,0.104653771971829,dN
vertrho,bias,FUBAR1,29,0.096224333444125,0.606587769066963,0.283321512275276,0.0713174349528822,dN
vertrho,bias,FUBAR1,30,0.110842201444125,0.514478830564205,0.340954115368623,0.104153910750252,dN
vertrho,bias,FUBAR1,31,0.136607241444125,0.569414996404807,0.346206144834234,0.103030142652701,dN
vertrho,bias,FUBAR1,32,0.062614134444125,0.495760903307981,0.266684143925519,0.0587215803306869,dN
vertrho,bias,FUBAR1,33,0.106896361444125,0.673766908465948,0.262031253455884,0.0580836878017479,dN
vertrho,bias,FUBAR1,34,0.142065810444125,0.443225034950405,0.439181602251877,0.175287910095473,dN
vertrho,bias,FUBAR1,35,0.154520731444125,0.579576665791214,0.427727909839057,0.160111459718935,dN
vertrho,bias,FUBAR1,36,0.097207769444125,0.509391208738588,0.336257078129937,0.103513125799007,dN
vertrho,bias,FUBAR1,37,0.118404271444125,0.622416106380166,0.262324083129264,0.0529287139734978,dN
vertrho,bias,FUBAR1,38,0.140323071444125,0.63405189231475,0.303240876329492,0.0735059027938153,dN
vertrho,bias,FUBAR1,39,0.133323881444125,0.555035350915061,0.27855164212496,0.0542963939682485,dN
vertrho,bias,FUBAR1,40,0.119650581444125,0.611962024981141,0.303384280546641,0.0789027710062063,dN
vertrho,bias,FUBAR1,41,0.111005032444125,0.517429906184254,0.424710817252681,0.171325521123409,dN
vertrho,bias,FUBAR1,42,0.137194958444125,0.569282282837795,0.390596780424339,0.13615160745403,dN
vertrho,bias,FUBAR1,43,0.112611126444125,0.599185784356554,0.33313367556016,0.100302532702492,dN
vertrho,bias,FUBAR1,44,0.147586812444125,0.500914796446593,0.41199143796527,0.15081020910455,dN
vertrho,bias,FUBAR1,45,0.067896321444125,0.647508290038954,0.23726724867463,0.0505798776266038,dN
vertrho,bias,FUBAR1,46,0.044512121444125,0.589521589591114,0.260027730128996,0.0641999285190947,dN
vertrho,bias,FUBAR1,47,0.098540161444125,0.550221589123584,0.263485235838502,0.0537370729762125,dN
vertrho,bias,FUBAR1,48,0.129661845444125,0.667641311298054,0.302887135667703,0.076353073638071,dN
vertrho,bias,FUBAR1,49,0.146464951444125,0.61503926139183,0.344637050813348,0.0992424893707999,dN
vertrho,bias,FUBAR1,50,0.171367781444125,0.491393977170974,0.471530830937164,0.196751662918649,dN
vertrho,bias,FUBAR2,1,0.094782896444125,0.58859087686816,0.286321709862698,0.072793222612173,dN
vertrho,bias,FUBAR2,2,0.111090757444125,0.53772002864712,0.360581200845812,0.119795807236982,dN
vertrho,bias,FUBAR2,3,0.094885480444125,0.56826924633525,0.304497852897855,0.0840264382598148,dN
vertrho,bias,FUBAR2,4,0.209914547444125,0.57171550436883,0.397040134810289,0.115894519119566,dN
vertrho,bias,FUBAR2,5,0.139093206444125,0.712350817881316,0.27325446440246,0.056437470456259,dN
vertrho,bias,FUBAR2,6,0.185329471444125,0.413628136651065,0.570669759539297,0.297160601163325,dN
vertrho,bias,FUBAR2,7,0.133019996444125,0.420166924864865,0.443591261051152,0.181090021486874,dN
vertrho,bias,FUBAR2,8,0.089252394444125,0.564098329659018,0.306585816959284,0.0864357619911208,dN
vertrho,bias,FUBAR2,9,0.102727312444125,0.510394063401463,0.291735650678645,0.0694997786728805,dN
vertrho,bias,FUBAR2,10,0.037099619444125,0.615615151002747,0.264157822752751,0.0687240076722125,dN
vertrho,bias,FUBAR2,11,0.114542631444125,0.542846416370272,0.307282234450145,0.0799582314449808,dN
vertrho,bias,FUBAR2,12,0.104264985444125,0.652753767195826,0.294208941799399,0.0772288526246168,dN
vertrho,bias,FUBAR2,13,0.130828562444125,0.583067671776273,0.411113855002805,0.153126664003386,dN
vertrho,bias,FUBAR2,14,0.094635981444125,0.496952553893323,0.282134917776238,0.0633563165191382,dN
vertrho,bias,FUBAR2,15,0.101214221444125,0.589594814417375,0.346803134978083,0.112225099513642,dN
vertrho,bias,FUBAR2,16,0.103746584444125,0.638569963894794,0.266705220462361,0.060476922144601,dN
vertrho,bias,FUBAR2,17,0.147773511444125,0.557910189501925,0.351969006098953,0.103682021462049,dN
vertrho,bias,FUBAR2,18,0.094533094444125,0.527494109338485,0.337120478709987,0.105566213155752,dN
vertrho,bias,FUBAR2,19,0.166208891444125,0.650622105131206,0.345821571301217,0.0932647047301138,dN
vertrho,bias,FUBAR2,20,0.109949131444125,0.576353798980727,0.337535109532128,0.103812674185172,dN
vertrho,bias,FUBAR2,21,0.114823713444125,0.574279077446586,0.361618589925196,0.11995425715276,dN
vertrho,bias,FUBAR2,22,0.103590481444125,0.652491255345355,0.302043475081419,0.0820597434616306,dN
vertrho,bias,FUBAR2,23,0.166825805444125,0.547105571935828,0.389131536451033,0.12608461061115,dN
vertrho,bias,FUBAR2,24,0.143953134444125,0.562051046396019,0.302164958136302,0.0684462385727161,dN
vertrho,bias,FUBAR2,25,0.108149159444125,0.532027203198637,0.315115893470422,0.0866171231073143,dN
vertrho,bias,FUBAR2,26,0.091620521444125,0.558558902060016,0.284475652988692,0.0705674664024345,dN
vertrho,bias,FUBAR2,27,0.044265665444125,0.583213209226193,0.266148987839147,0.0677045221290963,dN
vertrho,bias,FUBAR2,28,0.092954490444125,0.552072706600426,0.333592963995061,0.104168353943341,dN
vertrho,bias,FUBAR2,29,0.092051301444125,0.588533732953975,0.295479459270882,0.0793894069709831,dN
vertrho,bias,FUBAR2,30,0.098446149444125,0.495183875209603,0.34592760426604,0.10984999882342,dN
vertrho,bias,FUBAR2,31,0.155630811444125,0.5333821552826,0.3993699575968,0.138025178352298,dN
vertrho,bias,FUBAR2,32,0.031901908444125,0.495038311519274,0.257006296242427,0.0557394563613592,dN
vertrho,bias,FUBAR2,33,0.102657455444125,0.641501639324964,0.280396086714449,0.0691610716634328,dN
vertrho,bias,FUBAR2,34,0.156121027444125,0.413863132601725,0.474466085124934,0.203795034067017,dN
vertrho,bias,FUBAR2,35,0.177222731444125,0.559591513844957,0.481374554245733,0.200233479249267,dN
vertrho,bias,FUBAR2,36,0.092054745444125,0.487090675105129,0.347824124410158,0.112229505509915,dN
vertrho,bias,FUBAR2,37,0.103379111444125,0.615850536827382,0.257929563871515,0.0538168942157344,dN
vertrho,bias,FUBAR2,38,0.159177801444125,0.594175425076465,0.355575959634035,0.103159790288561,dN
vertrho,bias,FUBAR2,39,0.189149871444125,0.533635676075982,0.339415170678593,0.0771648288505536,dN
vertrho,bias,FUBAR2,40,0.106787627444125,0.573229475113447,0.315458288484891,0.0890802261346635,dN
vertrho,bias,FUBAR2,41,0.118060982444125,0.51281739031889,0.448706495218651,0.190682327764665,dN
vertrho,bias,FUBAR2,42,0.132893878444125,0.524695826230679,0.435403682895522,0.175013135454574,dN
vertrho,bias,FUBAR2,43,0.096247653444125,0.589862338350608,0.329042291813426,0.100996216168026,dN
vertrho,bias,FUBAR2,44,0.154492225444125,0.52516940585869,0.401402621221628,0.140012994921804,dN
vertrho,bias,FUBAR2,45,0.028464500444125,0.651583472044787,0.219193092958211,0.045172523403117,dN
vertrho,bias,FUBAR2,46,0.019143036444125,0.593196630435276,0.248150894541619,0.0590336040929418,dN
vertrho,bias,FUBAR2,47,0.091274771444125,0.547247697451792,0.265602549002065,0.0568005578489357,dN
vertrho,bias,FUBAR2,48,0.142209460444125,0.645543141530587,0.332529326431699,0.0918504404604562,dN
vertrho,bias,FUBAR2,49,0.165150721444125,0.589966178273083,0.385145327940811,0.123176978102815,dN
vertrho,bias,FUBAR2,50,0.175649745444125,0.505298432058278,0.460032252405429,0.184276155315804,dN
vertrho,nobias,FUBAR1,1,0.067295676536337,0.55092756421614,0.304432559973891,0.0841882964392536,dN
vertrho,nobias,FUBAR1,2,0.034940576536337,0.602208375176131,0.271380748267036,0.0691276244480008,dN
vertrho,nobias,FUBAR1,3,0.043589736536337,0.55039185273752,0.393570870340505,0.156071194436076,dN
vertrho,nobias,FUBAR1,4,0.027934956536337,0.613082900796566,0.250450290481485,0.0562567293932647,dN
vertrho,nobias,FUBAR1,5,0.073391146536337,0.519865828991914,0.27689896961254,0.0581853147166769,dN
vertrho,nobias,FUBAR1,6,0.024346619536337,0.585211999141992,0.327101276192972,0.107633074031415,dN
vertrho,nobias,FUBAR1,7,0.037445559536337,0.644598250552863,0.286011288146362,0.0813108267352382,dN
vertrho,nobias,FUBAR1,8,-0.010943926463663,0.691438634862681,0.235604353029456,0.0546014619464859,dN
vertrho,nobias,FUBAR1,9,0.035049126536337,0.683335694416841,0.235271460591676,0.0523983739917612,dN
vertrho,nobias,FUBAR1,10,0.055068756536337,0.648760035395047,0.278970295661659,0.0751832931068408,dN
vertrho,nobias,FUBAR1,11,0.027600285536337,0.689557673371747,0.256823390190524,0.0660058342174592,dN
vertrho,nobias,FUBAR1,12,0.028715266536337,0.573800883202176,0.24456636821946,0.0467424112483587,dN
vertrho,nobias,FUBAR1,13,0.066825722536337,0.567985996670333,0.33408690306734,0.107652648889785,dN
vertrho,nobias,FUBAR1,14,0.043075986536337,0.608625428523196,0.255982223113163,0.058175173624149,dN
vertrho,nobias,FUBAR1,15,0.056333972536337,0.625012055369993,0.31118325323134,0.0951542120876583,dN
vertrho,nobias,FUBAR1,16,0.072599177536337,0.564578662937193,0.355675074882789,0.122946447130903,dN
vertrho,nobias,FUBAR1,17,0.067066964536337,0.716148029425095,0.244541372568035,0.0558031946408104,dN
vertrho,nobias,FUBAR1,18,0.023960791536337,0.627528822016711,0.249627282714863,0.057496223129787,dN
vertrho,nobias,FUBAR1,19,0.030507507536337,0.624893235753806,0.256458669932513,0.061383795488856,dN
vertrho,nobias,FUBAR1,20,0.017790762536337,0.720534650976817,0.215267963896434,0.0446772514506679,dN
vertrho,nobias,FUBAR1,21,0.050392406536337,0.517457268258333,0.327740701330456,0.101408310806343,dN
vertrho,nobias,FUBAR1,22,0.034641822536337,0.59947337886964,0.29941558013761,0.0882323126263094,dN
vertrho,nobias,FUBAR1,23,0.020421786536337,0.647172950221451,0.254276370586815,0.062502282770905,dN
vertrho,nobias,FUBAR1,24,0.079595415536337,0.623693528294853,0.294463812164772,0.0803051820458644,dN
vertrho,nobias,FUBAR1,25,0.110410836536337,0.636752720232333,0.268627883647265,0.0560090994099484,dN
vertrho,nobias,FUBAR1,26,0.028508296536337,0.6919777706548,0.230870954484096,0.0509501238977928,dN
vertrho,nobias,FUBAR1,27,0.045625731536337,0.623340164659604,0.280334998009117,0.0757604633410198,dN
vertrho,nobias,FUBAR1,28,0.050753626536337,0.618072713004764,0.263013523847018,0.0630575749842833,dN
vertrho,nobias,FUBAR1,29,0.032679610536337,0.630877424737926,0.232566764277727,0.0451322104315603,dN
vertrho,nobias,FUBAR1,30,0.027758179536337,0.637171995975306,0.239723418486176,0.0514727114305982,dN
vertrho,nobias,FUBAR1,31,0.057141661536337,0.742690496921503,0.29679011422348,0.0836964714640353,dN
vertrho,nobias,FUBAR1,32,0.063791618536337,0.596726780078063,0.349276653070701,0.120239561193192,dN
vertrho,nobias,FUBAR1,33,0.015787246536337,0.618835171384989,0.250282389867299,0.0574963288117372,dN
vertrho,nobias,FUBAR1,34,0.035964572536337,0.613208528763705,0.266260169857752,0.0664971507553565,dN
vertrho,nobias,FUBAR1,35,0.040416876536337,0.619381518346649,0.2644945855235,0.0654040086947829,dN
vertrho,nobias,FUBAR1,36,0.091435906536337,0.588403716161014,0.329169647522511,0.100699087878541,dN
vertrho,nobias,FUBAR1,37,0.00243164753633701,0.688582054560948,0.221426285423485,0.0459377438946029,dN
vertrho,nobias,FUBAR1,38,0.052715794536337,0.619062805670613,0.313357290075507,0.0968726160354208,dN
vertrho,nobias,FUBAR1,39,0.045135726536337,0.659535792417364,0.242381965654786,0.0537766654698236,dN
vertrho,nobias,FUBAR1,40,0.021871756536337,0.663262222178999,0.218424941398754,0.040099772207704,dN
vertrho,nobias,FUBAR1,41,0.050028717536337,0.519266304300526,0.295716285392573,0.076883930663144,dN
vertrho,nobias,FUBAR1,42,0.030636036536337,0.684866323477516,0.239161790399003,0.0552422123869626,dN
vertrho,nobias,FUBAR1,43,0.026075732536337,0.614554596822698,0.251628119200904,0.0573807688844664,dN
vertrho,nobias,FUBAR1,44,0.035102261536337,0.571865333493268,0.323252300981898,0.103503179372307,dN
vertrho,nobias,FUBAR1,45,-0.013973661463663,0.604354329234581,0.258749755322433,0.0619288459694406,dN
vertrho,nobias,FUBAR1,46,0.071544989536337,0.617448684649508,0.322075742539329,0.100269858116757,dN
vertrho,nobias,FUBAR1,47,0.057925858536337,0.737509328385927,0.236658168425592,0.0535060846928589,dN
vertrho,nobias,FUBAR1,48,0.021009574536337,0.508971488097906,0.32750382304308,0.102957042190724,dN
vertrho,nobias,FUBAR1,49,0.051883914536337,0.656387426904018,0.250965599658483,0.0582131456238274,dN
vertrho,nobias,FUBAR1,50,0.036102139536337,0.693300247359868,0.24951710534833,0.0613492594864767,dN
vertrho,nobias,FUBAR2,1,0.053994416536337,0.534595883288214,0.315610938126496,0.0931333015610335,dN
vertrho,nobias,FUBAR2,2,0.026922446536337,0.597971531893434,0.274067641874293,0.0712386873157353,dN
vertrho,nobias,FUBAR2,3,0.049124945536337,0.558609691756606,0.399376370464516,0.160289300934949,dN
vertrho,nobias,FUBAR2,4,0.029544156536337,0.604868566263036,0.260034778496815,0.0619664591572303,dN
vertrho,nobias,FUBAR2,5,0.059165142536337,0.49730866178431,0.286594362222415,0.0657218993833904,dN
vertrho,nobias,FUBAR2,6,-0.010124154463663,0.583055406171789,0.314443424264484,0.0990599813306757,dN
vertrho,nobias,FUBAR2,7,0.031160503536337,0.607378418430514,0.311541122841333,0.0972024806251187,dN
vertrho,nobias,FUBAR2,8,-0.036670754463663,0.694522346406302,0.230953342013199,0.0505050533820774,dN
vertrho,nobias,FUBAR2,9,0.026861077536337,0.685582164303711,0.23365188381139,0.0522478946417348,dN
vertrho,nobias,FUBAR2,10,0.053756977536337,0.617780021312213,0.302414623059582,0.089305003300974,dN
vertrho,nobias,FUBAR2,11,0.023219177536337,0.685096324652611,0.257434925770103,0.0664496306380389,dN
vertrho,nobias,FUBAR2,12,0.027305161536337,0.569549361374832,0.250403234617545,0.0508603480954827,dN
vertrho,nobias,FUBAR2,13,0.057737696536337,0.560487861404528,0.336726873954197,0.110492823222208,dN
vertrho,nobias,FUBAR2,14,0.037174678536337,0.600348705524089,0.265450138413139,0.0646215824999695,dN
vertrho,nobias,FUBAR2,15,0.047608210536337,0.615166868234265,0.314317158271649,0.0979590000704494,dN
vertrho,nobias,FUBAR2,16,0.070872193536337,0.542987704375869,0.385477489621194,0.14608792443337,dN
vertrho,nobias,FUBAR2,17,0.047876372536337,0.71094229557907,0.237933973545409,0.0544311613234239,dN
vertrho,nobias,FUBAR2,18,-0.017094829463663,0.623876938767462,0.241699119525656,0.0520254454841332,dN
vertrho,nobias,FUBAR2,19,0.028301371536337,0.617851357147702,0.261583816399242,0.0643696806291087,dN
vertrho,nobias,FUBAR2,20,0.017902171536337,0.716721238721462,0.222153095208089,0.0483049660998107,dN
vertrho,nobias,FUBAR2,21,0.047664412536337,0.477294881346901,0.358160219180144,0.122610023355051,dN
vertrho,nobias,FUBAR2,22,0.038464008536337,0.588729375863059,0.316285500961561,0.0991128426344027,dN
vertrho,nobias,FUBAR2,23,-0.021433412463663,0.654517589695034,0.239104725857548,0.0533025681965131,dN
vertrho,nobias,FUBAR2,24,0.061293208536337,0.617935727649163,0.28777984026771,0.0784334744650589,dN
vertrho,nobias,FUBAR2,25,0.114947290536337,0.602137343952056,0.294784562250957,0.0707144978449036,dN
vertrho,nobias,FUBAR2,26,0.028142558536337,0.681435844529133,0.239838944010312,0.0555926567528648,dN
vertrho,nobias,FUBAR2,27,0.044286985536337,0.583740265112355,0.315073856810495,0.0974456028614336,dN
vertrho,nobias,FUBAR2,28,0.042960610536337,0.616193708720001,0.263351806155432,0.0640680581310441,dN
vertrho,nobias,FUBAR2,29,0.030041968536337,0.628206187955909,0.235675796563646,0.0473307644109425,dN
vertrho,nobias,FUBAR2,30,-0.016973681463663,0.629942476926435,0.233656356202667,0.0470377040031021,dN
vertrho,nobias,FUBAR2,31,0.059570704536337,0.711892580014531,0.33502012980144,0.106828510117503,dN
vertrho,nobias,FUBAR2,32,0.061157957536337,0.566219142361981,0.382933016624344,0.145787100272001,dN
vertrho,nobias,FUBAR2,33,-0.015909576463663,0.609678320924187,0.253111015687657,0.0584823526961902,dN
vertrho,nobias,FUBAR2,34,0.035340083536337,0.579873049340353,0.290911169188899,0.0808485194722445,dN
vertrho,nobias,FUBAR2,35,0.043505192536337,0.603149131109644,0.284887958685404,0.0776710320291025,dN
vertrho,nobias,FUBAR2,36,0.104172438536337,0.57057622550105,0.351150399283371,0.113645532700947,dN
vertrho,nobias,FUBAR2,37,-0.030699934463663,0.688951657003709,0.217088717316787,0.0417737245953435,dN
vertrho,nobias,FUBAR2,38,0.055605960536337,0.581681661908551,0.356014895894382,0.125992803296588,dN
vertrho,nobias,FUBAR2,39,0.039037255536337,0.621677527834467,0.265529467133662,0.0664374363774435,dN
vertrho,nobias,FUBAR2,40,0.018837442536337,0.663888900999767,0.220228316346628,0.0417071370530959,dN
vertrho,nobias,FUBAR2,41,0.041642315536337,0.507706902832153,0.300444914444084,0.0802359622558621,dN
vertrho,nobias,FUBAR2,42,0.029311850536337,0.682900813605718,0.243893093258268,0.0580370664593173,dN
vertrho,nobias,FUBAR2,43,0.026870876536337,0.611351607496213,0.256697582874182,0.0605088009306712,dN
vertrho,nobias,FUBAR2,44,0.034394367536337,0.549390285015366,0.340116955209496,0.11484161364712,dN
vertrho,nobias,FUBAR2,45,-0.041552211463663,0.608742851251096,0.254843412690703,0.0575598563248034,dN
vertrho,nobias,FUBAR2,46,0.056352839536337,0.617232199802342,0.315994679473292,0.098182184960675,dN
vertrho,nobias,FUBAR2,47,0.045947731536337,0.717462585398335,0.24121196479694,0.0567262264073173,dN
vertrho,nobias,FUBAR2,48,-0.012243966463663,0.485667616306999,0.330569036444198,0.103481972137016,dN
vertrho,nobias,FUBAR2,49,0.045905190536337,0.637406327902759,0.266223148216395,0.0673944501805159,dN
vertrho,nobias,FUBAR2,50,0.042347500536337,0.686617935700416,0.264604901093767,0.06925746859726,dN
amine,bias,FUBAR2,1,0.19737561175508,0.528422231022734,0.268785281503545,0.0336425241621147,dS
amine,bias,FUBAR2,3,0.19616079175508,0.585075208504261,0.266512274477892,0.0321146182608572,dS
amine,bias,FUBAR2,4,0.17939035175508,0.638183636185158,0.248870927273464,0.0284536684223026,dS
amine,bias,FUBAR2,5,0.15833804175508,0.435324898546641,0.224796512222365,0.0256319849870325,dS
amine,bias,FUBAR2,6,0.20381699175508,0.501849342564869,0.291134275828974,0.0434819565458031,dS
amine,bias,FUBAR2,7,0.18059163175508,0.512563507151575,0.25948084978299,0.0351749904761358,dS
amine,bias,FUBAR2,8,0.17972423175508,0.572522808272795,0.267910240413463,0.0385952045563069,dS
amine,bias,FUBAR2,9,0.19768765175508,0.569822566698312,0.278395554544723,0.0377220430033905,dS
amine,bias,FUBAR2,10,0.18139492175508,0.534605795232805,0.23438398789248,0.0224797169315184,dS
amine,bias,FUBAR2,11,0.20490538175508,0.599151973282267,0.263977853433371,0.0274831776983891,dS
amine,bias,FUBAR2,12,0.18314283175508,0.562828144473684,0.257339994034417,0.0326277988126983,dS
amine,bias,FUBAR2,13,0.20204421175508,0.635001607482146,0.271121569577633,0.0309920996616477,dS
amine,bias,FUBAR2,14,0.17368061175508,0.468610441621752,0.246812174687188,0.0313741612935025,dS
amine,bias,FUBAR2,15,0.17651578175508,0.375463895627962,0.249991678683087,0.0313839955885557,dS
amine,bias,FUBAR2,16,0.21679798175508,0.46250564003197,0.276608864084065,0.0300813978708277,dS
amine,bias,FUBAR2,17,0.19389677175508,0.615932764174421,0.266963409819396,0.0323760349696961,dS
amine,bias,FUBAR2,18,0.19545557175508,0.537147735075311,0.251002219192394,0.0252791182079766,dS
amine,bias,FUBAR2,19,0.15942088175508,0.590623776506816,0.261055814311628,0.0409121057629554,dS
amine,bias,FUBAR2,20,0.17430353175508,0.593581273149556,0.243780856349312,0.0287971543583742,dS
amine,bias,FUBAR2,21,0.17180064175508,0.57928380626287,0.251176256929509,0.0331524921684799,dS
amine,bias,FUBAR2,22,0.16968318175508,0.500290095012848,0.260680810094154,0.0396056680184574,dS
amine,bias,FUBAR2,23,0.18379809175508,0.45437372338314,0.251566216061413,0.0300464230230951,dS
amine,bias,FUBAR2,24,0.17927345175508,0.517619780159473,0.253046183818693,0.0323820983541414,dS
amine,bias,FUBAR2,25,0.18668337175508,0.523623937292267,0.276918853976056,0.0418138801769477,dS
amine,bias,FUBAR2,26,0.17872006175508,0.568531556778682,0.256919092120682,0.0338048399069543,dS
amine,bias,FUBAR2,27,0.20049052175508,0.570306261155487,0.267822222258573,0.0314473223640242,dS
amine,bias,FUBAR2,28,0.17386670175508,0.482583631301551,0.248413670054378,0.0321153423841173,dS
amine,bias,FUBAR2,29,0.20032830175508,0.50658513485957,0.278423916491263,0.0378224715005316,dS
amine,bias,FUBAR2,30,0.18928049175508,0.460515174251667,0.253166522258164,0.028777095726855,dS
amine,bias,FUBAR2,31,0.19678899175508,0.467646632441879,0.285615438788078,0.0435219004331965,dS
amine,bias,FUBAR2,32,0.21164246175508,0.62631097407941,0.266233870567107,0.025573869584635,dS
amine,bias,FUBAR2,33,0.19299497175508,0.494566637980301,0.251961021682776,0.0267635193444076,dS
amine,bias,FUBAR2,34,0.17629282175508,0.492537187024073,0.254389963573737,0.034247481997286,dS
amine,bias,FUBAR2,35,0.18269234175508,0.574120576941284,0.245942623973072,0.0272772966197462,dS
amine,bias,FUBAR2,36,0.21187337175508,0.543523778001827,0.282743704815162,0.0351320650840658,dS
amine,bias,FUBAR2,37,0.19725595175508,0.448857529566901,0.253190385186084,0.0254539451370206,dS
amine,bias,FUBAR2,38,0.21398479175508,0.639699740589584,0.280301475310365,0.0309253864438212,dS
amine,bias,FUBAR2,39,0.16250367175508,0.609498288939139,0.250106438442065,0.0346720757703032,dS
amine,bias,FUBAR2,40,0.18041388175508,0.501026961152476,0.258593234421165,0.0348779651987318,dS
amine,bias,FUBAR2,41,0.19838077175508,0.413870067433586,0.264175839363358,0.0307874728279098,dS
amine,bias,FUBAR2,42,0.18991222175508,0.321678628376749,0.301578363337344,0.0557496893943754,dS
amine,bias,FUBAR2,43,0.14553742175508,0.403479127830943,0.23386484671965,0.0339750399973252,dS
amine,bias,FUBAR2,44,0.18781535175508,0.543354810039653,0.270435176137833,0.0377551544889519,dS
amine,bias,FUBAR2,45,0.16010073175508,0.584880631582566,0.255786572389648,0.0385423882340797,dS
amine,bias,FUBAR2,46,0.22523461175508,0.514817037966359,0.294678691352986,0.0364960854693964,dS
amine,bias,FUBAR2,47,0.21023357175508,0.568529779613026,0.270030283867687,0.0288523746112183,dS
amine,bias,FUBAR2,48,0.18411015175508,0.423200964917209,0.261979924515803,0.0353773760483026,dS
amine,bias,FUBAR2,49,0.18323109175508,0.503598749980734,0.276593198950482,0.0431812845702091,dS
amine,bias,FUBAR2,50,0.20106451175508,0.53944544168108,0.263231293265931,0.0292711434925435,dS
amine,nobias,FUBAR2,1,0.05985531014612,0.0370196406744473,0.107802273248231,0.00811987067593323,dS
amine,nobias,FUBAR2,2,0.07667033014612,0.163204037978622,0.120115092657423,0.00863565250432435,dS
amine,nobias,FUBAR2,3,0.06964028014612,0.0359084175938632,0.117144090464232,0.00896259526901172,dS
amine,nobias,FUBAR2,4,0.05012727014612,0.0706630597068595,0.0983455083378831,0.00723140990486576,dS
amine,nobias,FUBAR2,5,0.05667389014612,0.0121936240651002,0.105392674740818,0.00797544047086656,dS
amine,nobias,FUBAR2,6,0.09498566014612,0.125776529537001,0.132334180465137,0.00857581788006505,dS
amine,nobias,FUBAR2,7,0.06089453014612,0.175612218542821,0.123003485792729,0.0115370845860496,dS
amine,nobias,FUBAR2,8,0.08790242014612,-0.0659649159519567,0.138413622158684,0.0115469649719632,dS
amine,nobias,FUBAR2,9,0.03958633014612,0.102076998730992,0.112036259818479,0.0110960060543243,dS
amine,nobias,FUBAR2,10,0.07670587014612,0.0560885554780349,0.117287611654707,0.00795211448419505,dS
amine,nobias,FUBAR2,11,0.05834654014612,0.023146924972301,0.105040180909334,0.00770618268798828,dS
amine,nobias,FUBAR2,12,0.07355037014612,0.134884987101884,0.120518287432598,0.00920707138791222,dS
amine,nobias,FUBAR2,13,0.08375675014612,-0.0993543957837855,0.120233906859947,0.00751616076006818,dS
amine,nobias,FUBAR2,14,0.08121429014612,-0.13020612627414,0.115266998827789,0.00675830311190495,dS
amine,nobias,FUBAR2,15,0.10821149014612,-0.0218197253379748,0.150268053812422,0.0109805670645757,dS
amine,nobias,FUBAR2,16,0.06503349014612,-0.0108675011950011,0.115004910639217,0.00908765114059586,dS
amine,nobias,FUBAR2,17,0.07997666014612,0.116519439905976,0.118929317495858,0.00782617818729737,dS
amine,nobias,FUBAR2,18,0.05559114014612,-0.227690358264874,0.100223283879742,0.00702457751905091,dS
amine,nobias,FUBAR2,19,0.04285361014612,0.184480936194726,0.0996378836068672,0.0081730060292706,dS
amine,nobias,FUBAR2,20,0.04002836014612,0.127686598678026,0.10793398539007,0.0101489652556267,dS
amine,nobias,FUBAR2,21,0.07842318014612,0.148723927076884,0.121810981013135,0.0087754746761895,dS
amine,nobias,FUBAR2,22,0.07600438014612,0.042163685554217,0.12312581514007,0.00947808137161171,dS
amine,nobias,FUBAR2,23,0.07431303014612,-0.0660293689267238,0.114399757903322,0.00764129106188798,dS
amine,nobias,FUBAR2,24,0.05826223014612,-0.165350951899309,0.106699316095573,0.00807096623654252,dS
