site,dataset,rep,biastype,dn,ds
72,amine,48,bias,0.569273127512,0.444579445076,empirical
73,amine,48,bias,0.543399054661,0.688320575372,empirical
74,amine,48,bias,0.610109467117,0.797165324909,empirical
75,amine,48,bias,0.230787091745,0.6031729377,empirical
76,amine,48,bias,0.4224741657,0.713089578125,empirical
77,amine,48,bias,0.419372569123,0.529778346093,empirical
78,amine,48,bias,0.56361213414,0.599487038527,empirical
79,amine,48,bias,0.288439721132,0.639481770474,empirical
80,amine,48,bias,0.448511530218,0.637908931823,empirical
81,amine,48,bias,0.430004242653,0.444043411752,empirical
82,amine,48,bias,0.520927809473,0.636750913346,empirical
83,amine,48,bias,0.489266402344,0.880813849147,empirical
84,amine,48,bias,0.420956519269,0.633232770766,empirical
85,amine,48,bias,0.569910311236,0.52877464243,empirical
86,amine,48,bias,0.574668456804,0.738350105583,empirical
87,amine,48,bias,0.49354597662,0.663545945538,empirical
88,amine,48,bias,0.444567728466,0.542021521782,empirical
89,amine,48,bias,0.485944784867,0.481456526107,empirical
90,amine,48,bias,0.670365473451,0.612764755369,empirical
91,amine,48,bias,0.592756690233,0.566472795187,empirical
92,amine,48,bias,0.583237381029,0.297253954729,empirical
93,amine,48,bias,0.50622496237,0.663601474007,empirical
94,amine,48,bias,0.61926921613,0.682670151188,empirical
95,amine,48,bias,0.562644153786,0.69008158841,empirical
96,amine,48,bias,0.580549966907,0.685449238403,empirical
97,amine,48,bias,0.575011326952,0.533314509252,empirical
98,amine,48,bias,0.5237765973,0.750284072687,empirical
99,amine,48,bias,0.565410392357,0.636152480707,empirical
100,amine,48,bias,0.463431628243,0.587546119967,empirical
1,amine,48,nobias,0.040504371174,0.866379284505,empirical
2,amine,48,nobias,0.154480622579,0.778929771685,empirical
3,amine,48,nobias,0.0245346569045,0.917667913925,empirical
4,amine,48,nobias,0.0136981658588,0.884037217401,empirical
5,amine,48,nobias,0.00160530293905,0.944777813311,empirical
6,amine,48,nobias,0.0114732458262,0.815750461882,empirical
7,amine,48,nobias,0.0265791197282,0.957727696771,empirical
8,amine,48,nobias,0.0493088745339,0.91083215779,empirical
9,amine,48,nobias,0.00256591119563,0.915947618241,empirical
10,amine,48,nobias,0.00264901860603,0.960589478551,empirical
11,amine,48,nobias,0.0639200257152,0.996054486687,empirical
12,amine,48,nobias,0.0332741389973,0.868740276512,empirical
13,amine,48,nobias,0.251375499411,0.80345830013,empirical
14,amine,48,nobias,0.0853246253822,0.939557960781,empirical
15,amine,48,nobias,0.0200027391756,0.931037233527,empirical
16,amine,48,nobias,0.025312490183,0.924277983297,empirical
17,amine,48,nobias,0.058543556791,0.967218575361,empirical
18,amine,48,nobias,0.0489708124739,0.919676688929,empirical
19,amine,48,nobias,0.301073398453,0.881055905498,empirical
20,amine,48,nobias,0.0163208688264,0.770385567521,empirical
21,amine,48,nobias,0.256780555914,0.901758626807,empirical
22,amine,48,nobias,0.31739795535,0.883633224112,empirical
23,amine,48,nobias,0.364738371805,0.860591782094,empirical
24,amine,48,nobias,0.102247880103,0.680647666295,empirical
25,amine,48,nobias,0.445962934849,0.817810427727,empirical
26,amine,48,nobias,0.326679460076,0.789030469954,empirical
27,amine,48,nobias,0.037885261265,0.964988928353,empirical
28,amine,48,nobias,0.478111795583,0.813597411219,empirical
29,amine,48,nobias,0.0624960026197,0.770013567121,empirical
30,amine,48,nobias,0.0341103575959,0.886591202797,empirical
31,amine,48,nobias,0.0253195480408,0.988573529187,empirical
32,amine,48,nobias,0.0242847723238,0.87995024258,empirical
33,amine,48,nobias,0.0252974793524,0.846222384489,empirical
34,amine,48,nobias,0.333577942126,0.808945962543,empirical
35,amine,48,nobias,0.445566314955,0.849980509592,empirical
36,amine,48,nobias,0.387044562309,0.843898980777,empirical
37,amine,48,nobias,0.319654915598,0.808382561944,empirical
38,amine,48,nobias,0.423642113,0.822409095238,empirical
39,amine,48,nobias,0.19808209573,0.912621845855,empirical
40,amine,48,nobias,0.12653348766,0.883017816074,empirical
41,amine,48,nobias,0.305181142908,0.957321333611,empirical
42,amine,48,nobias,0.271249809761,0.866170423391,empirical
43,amine,48,nobias,0.407536633395,0.81391428999,empirical
44,amine,48,nobias,0.340189783588,0.790385650074,empirical
45,amine,48,nobias,0.441421986794,0.776805846758,empirical
46,amine,48,nobias,0.455133350305,0.938163618908,empirical
47,amine,48,nobias,0.364868157848,0.565143509499,empirical
48,amine,48,nobias,0.178568316566,0.792314902039,empirical
49,amine,48,nobias,0.535533982248,0.818174187639,empirical
50,amine,48,nobias,0.402038118813,0.821069485818,empirical
51,amine,48,nobias,0.368740251204,0.807780238275,empirical
52,amine,48,nobias,0.175810740374,0.831908775017,empirical
53,amine,48,nobias,0.345314980097,0.833433357235,empirical
54,amine,48,nobias,0.587754216828,0.791577767353,empirical
55,amine,48,nobias,0.520815072168,0.824667883109,empirical
56,amine,48,nobias,0.186481828138,0.872711711635,empirical
57,amine,48,nobias,0.405378765517,0.802636669548,empirical
58,amine,48,nobias,0.1092025247,0.782500928603,empirical
59,amine,48,nobias,0.534716831932,0.895940073474,empirical
60,amine,48,nobias,0.449773631723,0.845094693883,empirical
61,amine,48,nobias,0.565558672238,0.651569345011,empirical
62,amine,48,nobias,0.346781461157,0.848327874557,empirical
63,amine,48,nobias,0.406326381142,0.765537451443,empirical
64,amine,48,nobias,0.402847857019,0.77067899742,empirical
65,amine,48,nobias,0.548288072196,0.739425348775,empirical
66,amine,48,nobias,0.4450231731,0.778297977729,empirical
67,amine,48,nobias,0.308494624725,0.831453213746,empirical
68,amine,48,nobias,0.534525678001,0.705423069535,empirical
69,amine,48,nobias,0.478269746462,0.643265953168,empirical
70,amine,48,nobias,0.461622683351,0.776299684121,empirical
71,amine,48,nobias,0.344672925112,0.887645967729,empirical
72,amine,48,nobias,0.328502485406,0.842305314127,empirical
73,amine,48,nobias,0.382613658761,0.889926889878,empirical
74,amine,48,nobias,0.29657477555,0.816922980127,empirical
75,amine,48,nobias,0.423175141745,0.804969727415,empirical
76,amine,48,nobias,0.542308454968,0.645236518335,empirical
77,amine,48,nobias,0.326610352757,0.756982610518,empirical
78,amine,48,nobias,0.61359460513,0.880767862155,empirical
79,amine,48,nobias,0.435085326992,0.838401100897,empirical
80,amine,48,nobias,0.491768202025,0.850275737866,empirical
81,amine,48,nobias,0.648675068815,0.83700551255,empirical
82,amine,48,nobias,0.57600268646,0.770605456819,empirical
83,amine,48,nobias,0.688939810825,0.769418265526,empirical
84,amine,48,nobias,0.580471058485,0.736791419028,empirical
85,amine,48,nobias,0.467772255117,0.814042741713,empirical
86,amine,48,nobias,0.484550317796,0.747238642343,empirical
87,amine,48,nobias,0.636911924305,0.845963870393,empirical
88,amine,48,nobias,0.435924518905,0.706057521469,empirical
89,amine,48,nobias,0.579128508405,0.766646713803,empirical
90,amine,48,nobias,0.606063996395,0.848829475167,empirical
91,amine,48,nobias,0.705157158558,0.732260480036,empirical
92,amine,48,nobias,0.657237400319,0.787437596486,empirical
93,amine,48,nobias,0.680587655699,0.735286336749,empirical
94,amine,48,nobias,0.600884643411,0.737827154611,empirical
95,amine,48,nobias,0.63574815459,0.784060070475,empirical
96,amine,48,nobias,0.62090948832,0.806974495565,empirical
97,amine,48,nobias,0.64241413157,0.717981256513,empirical
98,amine,48,nobias,0.66989091211,0.788053296367,empirical
99,amine,48,nobias,0.520117947507,0.674079621833,empirical
100,amine,48,nobias,0.559807421531,0.681829001086,empirical
1,camelid,48,bias,0.0,0.0450997825206,empirical
2,camelid,48,bias,0.0,0.0308926875583,empirical
3,camelid,48,bias,0.021066157304,0.366974274562,empirical
4,camelid,48,bias,0.0,0.134933528517,empirical
5,camelid,48,bias,0.0,0.0,empirical
6,camelid,48,bias,0.0163298374196,0.664859882621,empirical
7,camelid,48,bias,0.0154099342265,0.208854381038,empirical
8,camelid,48,bias,0.0480741474838,0.227757954684,empirical
9,camelid,48,bias,0.0,0.0484066608682,empirical
10,camelid,48,bias,0.0,0.0353037928197,empirical
11,camelid,48,bias,0.00719437979852,0.145006826946,empirical
12,camelid,48,bias,0.0,0.159439424367,empirical
13,camelid,48,bias,0.00296411699158,0.0572576804725,empirical
14,camelid,48,bias,0.038410350966,0.0699949504342,empirical
15,camelid,48,bias,0.00523492177557,0.0724567988516,empirical
16,camelid,48,bias,0.0,0.0623998055786,empirical
17,camelid,48,bias,0.00401448053265,0.0720784876082,empirical
18,camelid,48,bias,0.00296263702969,0.0100115296096,empirical
19,camelid,48,bias,0.0036193398413,0.0,empirical
20,camelid,48,bias,0.0,0.0,empirical
21,camelid,48,bias,0.00359172985046,0.370062110016,empirical
22,camelid,48,bias,0.0873751752435,0.208621416863,empirical
23,camelid,48,bias,0.0398844135507,0.0478637786962,empirical
24,camelid,48,bias,0.00629363289003,0.421188960596,empirical
25,camelid,48,bias,0.00487697794796,0.017699246673,empirical
26,camelid,48,bias,0.0,0.0724003071457,empirical
27,camelid,48,bias,0.0190663970211,0.068329348067,empirical
28,camelid,48,bias,0.00510520959857,0.244816655869,empirical
29,camelid,48,bias,0.0381889869472,0.114088190094,empirical
30,camelid,48,bias,0.0,0.28096494424,empirical
31,camelid,48,bias,0.0814848492763,0.0,empirical
32,camelid,48,bias,0.00802459988889,0.212871511521,empirical
33,camelid,48,bias,0.0,0.133619530317,empirical
34,camelid,48,bias,0.0,0.02744159141,empirical
35,camelid,48,bias,0.0895351387286,0.188551169451,empirical
36,camelid,48,bias,0.00722978440626,0.124112622377,empirical
37,camelid,48,bias,0.0526101069647,0.917447457819,empirical
38,camelid,48,bias,0.076385752689,0.0883222702406,empirical
39,camelid,48,bias,0.0167227769953,0.142460492669,empirical
40,camelid,48,bias,0.0308127602182,0.367132331095,empirical
41,camelid,48,bias,0.0989312721556,0.0945044803263,empirical
42,camelid,48,bias,0.00525573615986,0.118306675751,empirical
43,camelid,48,bias,0.0615401322902,0.0,empirical
44,camelid,48,bias,0.075914773717,0.175231928958,empirical
45,camelid,48,bias,0.083321391381,0.355677168543,empirical
46,camelid,48,bias,0.0836870481152,0.0869040239666,empirical
47,camelid,48,bias,0.0515048357898,0.0707779081211,empirical
48,camelid,48,bias,0.0,0.124831178467,empirical
49,camelid,48,bias,0.0395434519791,0.593113652175,empirical
50,camelid,48,bias,0.0115691139516,0.134775305666,empirical
51,camelid,48,bias,0.0476405709818,0.167316066521,empirical
52,camelid,48,bias,0.0939811168788,0.171867359667,empirical
53,camelid,48,bias,0.0815733801566,0.0240515213796,empirical
54,camelid,48,bias,0.204946092025,0.0110136567932,empirical
55,camelid,48,bias,0.0237538507053,0.0773555779838,empirical
56,camelid,48,bias,0.0785539496875,0.159290894323,empirical
57,camelid,48,bias,0.0,0.0724003071457,empirical
58,camelid,48,bias,0.0110093873525,0.21946824111,empirical
59,camelid,48,bias,0.0537120908333,0.0653761704748,empirical
60,camelid,48,bias,0.045124192146,0.245013647969,empirical
61,camelid,48,bias,0.00705068602288,0.308226877135,empirical
62,camelid,48,bias,0.0426532372839,0.0642239410746,empirical
63,camelid,48,bias,0.0,0.129066597,empirical
64,camelid,48,bias,0.00296732916337,0.0,empirical
65,camelid,48,bias,0.325470741281,0.109099888547,empirical
66,camelid,48,bias,0.0412775357973,0.135571853465,empirical
67,camelid,48,bias,0.190286042321,0.177134541013,empirical
68,camelid,48,bias,0.275186706384,0.138591231379,empirical
69,camelid,48,bias,0.00444619788674,0.0,empirical
70,camelid,48,bias,0.08313373199,0.0,empirical
71,camelid,48,bias,0.0408768382069,0.201951550039,empirical
72,camelid,48,bias,0.191449597549,0.0885206901419,empirical
73,camelid,48,bias,0.362295804173,0.264934083624,empirical
74,camelid,48,bias,0.00951915399614,0.0,empirical
75,camelid,48,bias,0.0387774402241,0.0,empirical
76,camelid,48,bias,0.0523737040579,0.0,empirical
77,camelid,48,bias,0.0695533637231,0.0349486425704,empirical
78,camelid,48,bias,0.0341599374388,0.0681944294819,empirical
79,camelid,48,bias,0.0199184120738,0.0859439350089,empirical
80,camelid,48,bias,0.198920483845,0.153909926569,empirical
81,camelid,48,bias,0.00908975885671,0.128620087926,empirical
82,camelid,48,bias,0.101859627266,0.0910394922629,empirical
83,camelid,48,bias,0.260808926838,0.0,empirical
84,camelid,48,bias,0.0726900757577,0.155597154821,empirical
85,camelid,48,bias,0.0507458433223,0.0850376938599,empirical
86,camelid,48,bias,0.101982847432,0.146805284318,empirical
87,camelid,48,bias,0.086186260851,0.0703132420363,empirical
88,camelid,48,bias,0.0791141575661,0.10735787933,empirical
89,camelid,48,bias,0.0916152776564,0.0635941921583,empirical
90,camelid,48,bias,0.0596370156955,0.134591897669,empirical
91,camelid,48,bias,0.0552660084577,0.323575864755,empirical
92,camelid,48,bias,0.33142452316,0.124177274405,empirical
93,camelid,48,bias,0.0484911914536,0.0,empirical
94,camelid,48,bias,0.273647558587,0.226143982921,empirical
95,camelid,48,bias,0.0711757071559,0.0498533079391,empirical
96,camelid,48,bias,0.353415745627,0.256564569572,empirical
97,camelid,48,bias,0.0547466216186,0.12754822533,empirical
98,camelid,48,bias,0.0239280935636,0.0,empirical
99,camelid,48,bias,0.137601443496,0.121656587369,empirical
100,camelid,48,bias,0.040442855824,0.199637548131,empirical
1,camelid,48,nobias,0.0,0.145436542291,empirical
2,camelid,48,nobias,0.00724470934861,0.0928807317539,empirical
3,camelid,48,nobias,0.0,0.123793851211,empirical
4,camelid,48,nobias,0.00296175306263,0.041524237669,empirical
5,camelid,48,nobias,0.0,0.281192364859,empirical
6,camelid,48,nobias,0.0,0.0999540596988,empirical
7,camelid,48,nobias,0.0120598788597,0.264736461113,empirical
8,camelid,48,nobias,0.0176178405599,0.758296743054,empirical
9,camelid,48,nobias,0.0,0.0870536920111,empirical
10,camelid,48,nobias,0.0,0.14901845101,empirical
11,camelid,48,nobias,0.0,0.597406148119,empirical
12,camelid,48,nobias,0.0,0.110864672863,empirical
13,camelid,48,nobias,0.00903651570873,0.133958370633,empirical
14,camelid,48,nobias,0.145536315317,0.134488219307,empirical
15,camelid,48,nobias,0.0,0.169866025477,empirical
16,camelid,48,nobias,0.00293747565275,0.260670324311,empirical
17,camelid,48,nobias,0.0187256281998,0.120912037095,empirical
18,camelid,48,nobias,0.00295937786536,0.120893472302,empirical
19,camelid,48,nobias,0.0,0.230731194397,empirical
20,camelid,48,nobias,0.0,0.16585524237,empirical
21,camelid,48,nobias,0.0,0.308052591354,empirical
22,camelid,48,nobias,0.0506955060549,0.414937720009,empirical
23,camelid,48,nobias,0.00294585743643,0.137633280406,empirical
24,camelid,48,nobias,0.27377286877,0.112518880149,empirical
25,camelid,48,nobias,0.253796776927,0.687355668675,empirical
26,camelid,48,nobias,0.0343419589329,0.123562167685,empirical
27,camelid,48,nobias,0.0,0.129382551429,empirical
28,camelid,48,nobias,0.0475368880017,0.159901732924,empirical
29,camelid,48,nobias,0.0273254266489,0.085631868967,empirical
30,camelid,48,nobias,0.279481914463,0.646934392459,empirical
31,camelid,48,nobias,0.024076941459,0.122494180947,empirical
32,camelid,48,nobias,0.00634894878435,0.124565588152,empirical
33,camelid,48,nobias,0.00296263702969,0.0547152567628,empirical
34,camelid,48,nobias,0.0,0.210152820034,empirical
35,camelid,48,nobias,0.0200205503843,0.186587113276,empirical
36,camelid,48,nobias,0.135795002322,0.175869333903,empirical
37,camelid,48,nobias,0.227930705586,0.0372477559704,empirical
38,camelid,48,nobias,0.0323980839334,0.162282695907,empirical
39,camelid,48,nobias,0.255366145392,0.124797304312,empirical
40,camelid,48,nobias,0.0118452538895,0.544809914555,empirical
41,camelid,48,nobias,0.00419720095831,0.128946270484,empirical
42,camelid,48,nobias,0.0303832275328,0.0715765575049,empirical
43,camelid,48,nobias,0.0975072200969,0.435503759391,empirical
44,camelid,48,nobias,0.0112028827007,0.101559075646,empirical
45,camelid,48,nobias,0.0864750570094,0.1227898551,empirical
46,camelid,48,nobias,0.0574578178837,0.586206592567,empirical
47,camelid,48,nobias,0.0567889893642,0.198389549049,empirical
48,camelid,48,nobias,0.0652383233396,0.100568496591,empirical
49,camelid,48,nobias,0.0737238796243,0.0140202921264,empirical
50,camelid,48,nobias,0.0346470282147,0.90649783897,empirical
51,camelid,48,nobias,0.00361026771299,0.169670365395,empirical
52,camelid,48,nobias,0.00812058630478,0.0722650097073,empirical
53,camelid,48,nobias,0.0965736171475,0.237230671895,empirical
54,camelid,48,nobias,0.0984448192902,0.18935253719,empirical
55,camelid,48,nobias,0.0221164187393,0.168509599271,empirical
56,camelid,48,nobias,0.0416901581542,0.0349014568561,empirical
57,camelid,48,nobias,0.293417770986,0.0584388822016,empirical
58,camelid,48,nobias,0.048125775895,0.731969685769,empirical
59,camelid,48,nobias,0.0825849307794,0.77262538305,empirical
60,camelid,48,nobias,0.0148260719668,0.0,empirical
61,camelid,48,nobias,0.257775991774,0.095030553783,empirical
62,camelid,48,nobias,0.0755348563357,0.131664767839,empirical
63,camelid,48,nobias,0.0383402018967,0.0114637687078,empirical
64,camelid,48,nobias,0.0764157913481,0.207120825414,empirical
65,camelid,48,nobias,0.369819184829,0.118148446463,empirical
66,camelid,48,nobias,0.112989244436,0.122322731298,empirical
67,camelid,48,nobias,0.0586417855414,0.117446664837,empirical
68,camelid,48,nobias,0.032159110503,0.0915128954065,empirical
69,camelid,48,nobias,0.135471302548,0.138488333517,empirical
70,camelid,48,nobias,0.132017035845,0.0771864046874,empirical
71,camelid,48,nobias,0.174264915793,0.197632239065,empirical
72,camelid,48,nobias,0.0427905903178,0.105939182786,empirical
73,camelid,48,nobias,0.080990791844,0.187175390628,empirical
74,camelid,48,nobias,0.0519919950547,0.16656699478,empirical
75,camelid,48,nobias,0.0349595362851,0.0623820632455,empirical
76,camelid,48,nobias,0.0536527312361,0.315636257076,empirical
77,camelid,48,nobias,0.226810268203,0.188757617952,empirical
78,camelid,48,nobias,0.054659925399,0.169558250721,empirical
79,camelid,48,nobias,0.0686953337282,0.0978154053274,empirical
80,camelid,48,nobias,0.0824328192554,0.143193427085,empirical
81,camelid,48,nobias,0.113168475807,0.118091394353,empirical
82,camelid,48,nobias,0.171446659326,0.137458492916,empirical
83,camelid,48,nobias,0.144400330462,0.173919630655,empirical
84,camelid,48,nobias,0.00475265152587,0.0721818865862,empirical
85,camelid,48,nobias,0.092496424812,0.0,empirical
86,camelid,48,nobias,0.13359857435,0.14559775325,empirical
87,camelid,48,nobias,0.0720139488011,0.24080914276,empirical
88,camelid,48,nobias,0.00781480021789,0.124128742993,empirical
89,camelid,48,nobias,0.186965200243,0.146128473347,empirical
90,camelid,48,nobias,0.0704144159925,0.168072111808,empirical
91,camelid,48,nobias,0.0709739227663,0.119022882218,empirical
92,camelid,48,nobias,0.0747671286459,0.0916469406303,empirical
93,camelid,48,nobias,0.108929184879,0.195277740066,empirical
94,camelid,48,nobias,0.114242816661,0.173671503576,empirical
95,camelid,48,nobias,0.0801727727275,0.208326574308,empirical
96,camelid,48,nobias,0.069468225379,0.046434300431,empirical
97,camelid,48,nobias,0.029444244881,0.16829234966,empirical
98,camelid,48,nobias,0.12086928449,0.103181371153,empirical
99,camelid,48,nobias,0.381486561294,0.18359392649,empirical
100,camelid,48,nobias,0.150580222659,0.154447075125,empirical
1,h3,48,bias,0.0,0.0,empirical
2,h3,48,bias,0.0,0.0,empirical
3,h3,48,bias,0.0,0.00226585109427,empirical
4,h3,48,bias,0.000992665660859,0.00827098553055,empirical
5,h3,48,bias,0.0,0.0,empirical
6,h3,48,bias,0.000818426837269,0.00192866273535,empirical
7,h3,48,bias,0.0,0.501897373305,empirical
8,h3,48,bias,0.000352531953374,0.0,empirical
9,h3,48,bias,0.000637641274006,0.0,empirical
10,h3,48,bias,0.0,0.012893600944,empirical
11,h3,48,bias,0.00112287065009,0.0,empirical
12,h3,48,bias,0.0,0.0100844378325,empirical
13,h3,48,bias,0.0,0.00534381457708,empirical
14,h3,48,bias,0.0,0.00534381457708,empirical
15,h3,48,bias,0.0,0.000952288416675,empirical
16,h3,48,bias,0.0,0.020776462555,empirical
17,h3,48,bias,0.0,0.00534381457708,empirical
18,h3,48,bias,0.0,0.0076114324142,empirical
19,h3,48,bias,0.00038073265952,0.0,empirical
20,h3,48,bias,0.0,0.55889854038,empirical
21,h3,48,bias,0.000663127218814,0.00630840809963,empirical
22,h3,48,bias,0.00235177559795,0.00192095975257,empirical
23,h3,48,bias,0.0,0.00049707908641,empirical
24,h3,48,bias,0.0,0.00631005347208,empirical
25,h3,48,bias,0.000435765785595,0.0108565951032,empirical
26,h3,48,bias,0.0,0.0398272391644,empirical
27,h3,48,bias,0.0,0.0,empirical
28,h3,48,bias,0.000490716445835,0.0237001294043,empirical
29,h3,48,bias,0.000242660632509,0.00377809635229,empirical
30,h3,48,bias,0.000227936823787,0.0,empirical
31,h3,48,bias,0.0,0.000924557614667,empirical
32,h3,48,bias,0.0736694552392,0.0,empirical
33,h3,48,bias,0.000361788220209,0.00534297317634,empirical
34,h3,48,bias,0.00657133749577,0.0,empirical
35,h3,48,bias,0.00535970458461,0.0108517779544,empirical
36,h3,48,bias,0.00289745425965,0.0201524757112,empirical
37,h3,48,bias,0.0,0.0,empirical
38,h3,48,bias,0.00237931646049,0.0,empirical
39,h3,48,bias,0.0,0.0518975923054,empirical
40,h3,48,bias,0.00160651379016,0.00307982766489,empirical
41,h3,48,bias,0.0513814655705,0.00533441541281,empirical
42,h3,48,bias,0.000812697497934,0.00595117172007,empirical
43,h3,48,bias,0.0,0.0,empirical
44,h3,48,bias,0.00183122677356,0.0,empirical
45,h3,48,bias,0.172831626675,0.000988093183604,empirical
46,h3,48,bias,0.0014849501149,0.0,empirical
47,h3,48,bias,0.000661181479587,0.011498005234,empirical
48,h3,48,bias,0.00066306454472,0.00976466695308,empirical
49,h3,48,bias,0.0,0.0,empirical
50,h3,48,bias,0.000918232058954,0.0162755189294,empirical
51,h3,48,bias,0.000301359028489,0.0,empirical
52,h3,48,bias,0.00247638154026,0.0420439043712,empirical
53,h3,48,bias,0.0023024972131,0.0196311345563,empirical
54,h3,48,bias,0.0,0.0041686349728,empirical
55,h3,48,bias,0.0,0.00226585109427,empirical
56,h3,48,bias,0.0,0.0162761432294,empirical
57,h3,48,bias,0.0132398384797,0.0,empirical
58,h3,48,bias,0.00711853584165,0.00711445830708,empirical
59,h3,48,bias,0.0174331581332,0.0,empirical
60,h3,48,bias,0.000979215176663,0.0,empirical
61,h3,48,bias,0.00267849722066,0.415453051259,empirical
62,h3,48,bias,0.0510692212084,0.0,empirical
63,h3,48,bias,0.00884581463517,0.00565971107995,empirical
64,h3,48,bias,0.00771488712781,0.193606332221,empirical
65,h3,48,bias,0.348959008645,0.00379715147966,empirical
66,h3,48,bias,0.0012241714127,0.0138430750646,empirical
67,h3,48,bias,0.00103926122629,0.00976337128113,empirical
68,h3,48,bias,0.000446190164009,0.0,empirical
69,h3,48,bias,0.00305384165033,0.0196226466636,empirical
70,h3,48,bias,0.00237551070484,0.0249283080582,empirical
71,h3,48,bias,0.00354524183754,0.204866580939,empirical
72,h3,48,bias,0.00862249076104,0.00594871457618,empirical
73,h3,48,bias,0.00323591529046,0.00395268601623,empirical
74,h3,48,bias,0.0,0.0026138026811,empirical
75,h3,48,bias,0.00365838238217,0.00630921742712,empirical
76,h3,48,bias,0.00339860107084,0.041326318532,empirical
77,h3,48,bias,0.010999317833,0.309134282273,empirical
78,h3,48,bias,0.00620013278331,0.189832624906,empirical
79,h3,48,bias,0.00578554296272,0.0,empirical
80,h3,48,bias,0.00517193345314,0.0108554308097,empirical
81,h3,48,bias,0.00090842130063,0.0,empirical
82,h3,48,bias,0.00386871184277,0.00534349508556,empirical
83,h3,48,bias,0.0168994226608,0.00308778208517,empirical
84,h3,48,bias,0.00830984545223,0.00901294697106,empirical
85,h3,48,bias,0.00429759156269,0.00293357691712,empirical
86,h3,48,bias,0.0917935924748,0.0307822400876,empirical
87,h3,48,bias,0.0207206324771,0.00760606624764,empirical
88,h3,48,bias,0.00160300476109,0.0,empirical
89,h3,48,bias,0.0050642207458,0.0207601927164,empirical
90,h3,48,bias,0.0019584575185,0.00100669444897,empirical
91,h3,48,bias,0.00340849759665,0.0,empirical
92,h3,48,bias,0.0634783037116,0.00828387235159,empirical
93,h3,48,bias,0.00101699327299,0.000952552203579,empirical
94,h3,48,bias,0.00333321083813,0.206827676307,empirical
95,h3,48,bias,0.0568835804337,0.00289233934117,empirical
96,h3,48,bias,0.00250705888273,0.0,empirical
97,h3,48,bias,0.044648985191,0.0,empirical
98,h3,48,bias,0.00413223863922,0.0166965225217,empirical
99,h3,48,bias,0.0,0.0,empirical
100,h3,48,bias,0.280716452451,0.00472347736381,empirical
1,h3,48,nobias,0.0,0.00360524785582,empirical
2,h3,48,nobias,0.0,0.0115033131183,empirical
3,h3,48,nobias,0.00160033935043,0.00665877162283,empirical
4,h3,48,nobias,0.0,0.009150053691,empirical
5,h3,48,nobias,0.0,0.0041686349728,empirical
6,h3,48,nobias,0.000380695759063,0.0162755189294,empirical
7,h3,48,nobias,0.0,0.0250744858754,empirical
8,h3,48,nobias,0.0,0.00513495976955,empirical
9,h3,48,nobias,0.0,0.0,empirical
10,h3,48,nobias,0.000743235989418,0.012259571575,empirical
11,h3,48,nobias,0.0,0.00534381457708,empirical
12,h3,48,nobias,0.0,0.0,empirical
13,h3,48,nobias,0.0,0.0176969698299,empirical
14,h3,48,nobias,0.0,0.0162761432294,empirical
15,h3,48,nobias,0.0,0.0259560783903,empirical
16,h3,48,nobias,0.00789360316,0.0,empirical
17,h3,48,nobias,0.0,0.313816633375,empirical
18,h3,48,nobias,0.0,0.0115033131183,empirical
19,h3,48,nobias,0.0,0.0155673169925,empirical
20,h3,48,nobias,0.000242661092644,0.00657462651289,empirical
21,h3,48,nobias,0.000682957808981,0.0333789881266,empirical
22,h3,48,nobias,0.00167225039527,0.00669433023715,empirical
23,h3,48,nobias,0.0,0.00168954207687,empirical
24,h3,48,nobias,0.000232397826768,0.0,empirical
25,h3,48,nobias,0.000301359028489,0.0,empirical
26,h3,48,nobias,0.000637567381451,0.00360681245263,empirical
27,h3,48,nobias,0.0014849501149,0.0,empirical
28,h3,48,nobias,0.00685868996809,0.0140210679033,empirical
29,h3,48,nobias,0.0,0.322318137884,empirical
30,h3,48,nobias,0.00442253512954,0.00360737585873,empirical
31,h3,48,nobias,0.000301331453394,0.00761117328387,empirical
32,h3,48,nobias,0.0,0.00300535942642,empirical
33,h3,48,nobias,0.00637478770856,0.0153622313803,empirical
34,h3,48,nobias,0.00166348358018,0.000924570810616,empirical
35,h3,48,nobias,0.0112365621609,0.0,empirical
36,h3,48,nobias,0.0,0.0,empirical
37,h3,48,nobias,0.000380720362555,0.00630984454204,empirical
38,h3,48,nobias,0.0,0.00725628092064,empirical
39,h3,48,nobias,0.0,0.0,empirical
40,h3,48,nobias,0.0,0.020776462555,empirical
41,h3,48,nobias,0.0622107997544,0.0,empirical
42,h3,48,nobias,0.0410875994149,0.00502044201607,empirical
43,h3,48,nobias,0.0,0.012893600944,empirical
44,h3,48,nobias,0.00122431860544,0.00534364171653,empirical
45,h3,48,nobias,0.00141112655378,0.0,empirical
46,h3,48,nobias,0.0439960753576,0.0241947822888,empirical
47,h3,48,nobias,0.0589724832278,0.0175861781374,empirical
48,h3,48,nobias,0.0,0.0,empirical
49,h3,48,nobias,0.0100948058338,0.00277298136264,empirical
50,h3,48,nobias,0.0179357333402,0.0,empirical
51,h3,48,nobias,0.000544897022199,0.0799138567837,empirical
52,h3,48,nobias,0.0,0.00534381457708,empirical
53,h3,48,nobias,0.00252571226422,0.00630329296475,empirical
54,h3,48,nobias,0.00383139036579,0.0,empirical
55,h3,48,nobias,0.0,0.0115033131183,empirical
56,h3,48,nobias,0.00429470545855,0.0,empirical
